RecordID,Type,EntityID,Detail,Quantity_Value,Phone_Status,Password
4580,Product,P4580,Variant_Blue-M,40,N/A,N/A
4581,Product,P4581,Variant_Blue-M,31,N/A,N/A
4582,Product,P4582,Variant_Blue-M,38,N/A,N/A
4583,Product,P4583,Variant_Blue-M,30,N/A,N/A
4584,Product,P4584,Variant_Red-M,29,N/A,N/A
4585,Product,P4585,Variant_Red-L,57,N/A,N/A
4586,Product,P4586,Variant_Red-L,81,N/A,N/A
4587,Product,P4587,Variant_Red-M,10,N/A,N/A
4588,Product,P4588,Variant_Red-M,36,N/A,N/A
4589,Product,P4589,Variant_Red-L,90,N/A,N/A
4590,Product,P4590,Variant_Red-M,55,N/A,N/A
4591,Product,P4591,Variant_Blue-M,98,N/A,N/A
4592,Product,P4592,Variant_Blue-L,56,N/A,N/A
4593,Product,P4593,Variant_Red-M,81,N/A,N/A
4594,Product,P4594,Variant_Red-M,36,N/A,N/A
4595,Product,P4595,Variant_Blue-L,67,N/A,N/A
4596,Product,P4596,Variant_Red-M,37,N/A,N/A
4597,Product,P4597,Variant_Red-L,94,N/A,N/A
4598,Product,P4598,Variant_Red-L,71,N/A,N/A
4599,Product,P4599,Variant_Blue-L,75,N/A,N/A
4600,Product,P4600,Variant_Red-M,76,N/A,N/A
4601,Product,P4601,Variant_Blue-L,53,N/A,N/A
4602,Product,P4602,Variant_Blue-M,109,N/A,N/A
4603,Product,P4603,Variant_Red-L,67,N/A,N/A
4604,Product,P4604,Variant_Blue-L,23,N/A,N/A
4605,Product,P4605,Variant_Red-M,35,N/A,N/A
4606,Product,P4606,Variant_Red-L,28,N/A,N/A
4607,Product,P4607,Variant_Blue-L,13,N/A,N/A
4608,Product,P4608,Variant_Red-M,22,N/A,N/A
4609,Product,P4609,Variant_Blue-M,15,N/A,N/A
4610,Product,P4610,Variant_Red-M,49,N/A,N/A
4611,Product,P4611,Variant_Blue-L,51,N/A,N/A
4612,Product,P4612,Variant_Red-M,54,N/A,N/A
4613,Product,P4613,Variant_Red-M,33,N/A,N/A
4614,Product,P4614,Variant_Red-L,34,N/A,N/A
4615,Product,P4615,Variant_Red-M,45,N/A,N/A
4616,Product,P4616,Variant_Red-M,38,N/A,N/A
4617,Product,P4617,Variant_Red-L,12,N/A,N/A
4618,Product,P4618,Variant_Blue-L,23,N/A,N/A
4619,Product,P4619,Variant_Red-M,39,N/A,N/A
4620,Product,P4620,Variant_Red-L,18,N/A,N/A
4621,Product,P4621,Variant_Red-L,94,N/A,N/A
4622,Product,P4622,Variant_Red-M,89,N/A,N/A
4623,Product,P4623,Variant_Red-M,97,N/A,N/A
4624,Product,P4624,Variant_Blue-M,81,N/A,N/A
4625,Product,P4625,Variant_Blue-M,72,N/A,N/A
4626,Product,P4626,Variant_Blue-L,102,N/A,N/A
4627,Product,P4627,Variant_Blue-M,77,N/A,N/A
4628,Product,P4628,Variant_Blue-M,98,N/A,N/A
4629,Product,P4629,Variant_Blue-L,36,N/A,N/A
4630,Product,P4630,Variant_Blue-M,106,N/A,N/A
4631,Product,P4631,Variant_Blue-M,48,N/A,N/A
4632,Product,P4632,Variant_Red-M,92,N/A,N/A
4633,Product,P4633,Variant_Red-L,14,N/A,N/A
4634,Product,P4634,Variant_Blue-L,30,N/A,N/A
4635,Product,P4635,Variant_Red-L,107,N/A,N/A
4636,Product,P4636,Variant_Red-L,50,N/A,N/A
4637,Product,P4637,Variant_Red-L,14,N/A,N/A
4638,Product,P4638,Variant_Red-M,108,N/A,N/A
4639,Product,P4639,Variant_Red-M,97,N/A,N/A
4640,Product,P4640,Variant_Blue-M,24,N/A,N/A
4641,Product,P4641,Variant_Blue-M,64,N/A,N/A
4642,Product,P4642,Variant_Blue-M,16,N/A,N/A
4643,Product,P4643,Variant_Red-L,20,N/A,N/A
4644,Product,P4644,Variant_Blue-M,71,N/A,N/A
4645,Product,P4645,Variant_Blue-L,107,N/A,N/A
4646,Product,P4646,Variant_Blue-M,80,N/A,N/A
4647,Product,P4647,Variant_Red-L,107,N/A,N/A
4648,Product,P4648,Variant_Red-L,53,N/A,N/A
4649,Product,P4649,Variant_Red-M,37,N/A,N/A
4650,Product,P4650,Variant_Red-L,54,N/A,N/A
4651,Product,P4651,Variant_Red-L,64,N/A,N/A
4652,Product,P4652,Variant_Blue-M,53,N/A,N/A
4653,Product,P4653,Variant_Blue-L,47,N/A,N/A
4654,Product,P4654,Variant_Red-L,32,N/A,N/A
4655,Product,P4655,Variant_Blue-L,65,N/A,N/A
4656,Product,P4656,Variant_Red-M,66,N/A,N/A
4657,Product,P4657,Variant_Blue-M,70,N/A,N/A
4658,Product,P4658,Variant_Red-L,82,N/A,N/A
4659,Product,P4659,Variant_Blue-M,78,N/A,N/A
4660,Product,P4660,Variant_Blue-M,42,N/A,N/A
4661,Product,P4661,Variant_Red-L,84,N/A,N/A
4662,Product,P4662,Variant_Red-L,104,N/A,N/A
4663,Product,P4663,Variant_Red-L,97,N/A,N/A
4664,Product,P4664,Variant_Red-M,34,N/A,N/A
4665,Product,P4665,Variant_Red-M,13,N/A,N/A
4666,Product,P4666,Variant_Red-L,60,N/A,N/A
4667,Product,P4667,Variant_Blue-L,11,N/A,N/A
4668,Product,P4668,Variant_Blue-L,59,N/A,N/A
4669,Product,P4669,Variant_Red-M,69,N/A,N/A
4670,Product,P4670,Variant_Blue-L,46,N/A,N/A
4671,Product,P4671,Variant_Blue-L,84,N/A,N/A
4672,Product,P4672,Variant_Blue-L,42,N/A,N/A
4673,Product,P4673,Variant_Red-M,78,N/A,N/A
4674,Product,P4674,Variant_Blue-L,92,N/A,N/A
4675,Product,P4675,Variant_Red-M,31,N/A,N/A
4676,Product,P4676,Variant_Blue-L,73,N/A,N/A
4677,Product,P4677,Variant_Blue-L,23,N/A,N/A
4678,Product,P4678,Variant_Blue-M,93,N/A,N/A
4679,Product,P4679,Variant_Blue-M,24,N/A,N/A
4680,Product,P4680,Variant_Red-L,96,N/A,N/A
4681,Product,P4681,Variant_Red-L,79,N/A,N/A
4682,Product,P4682,Variant_Red-L,96,N/A,N/A
4683,Product,P4683,Variant_Blue-M,73,N/A,N/A
4684,Product,P4684,Variant_Red-L,63,N/A,N/A
4685,Product,P4685,Variant_Red-L,11,N/A,N/A
4686,Product,P4686,Variant_Red-L,75,N/A,N/A
4687,Product,P4687,Variant_Red-L,92,N/A,N/A
4688,Product,P4688,Variant_Blue-M,33,N/A,N/A
4689,Product,P4689,Variant_Red-M,63,N/A,N/A
4690,Product,P4690,Variant_Red-M,95,N/A,N/A
4691,Product,P4691,Variant_Red-M,91,N/A,N/A
4692,Product,P4692,Variant_Blue-L,95,N/A,N/A
4693,Product,P4693,Variant_Blue-L,25,N/A,N/A
4694,Product,P4694,Variant_Red-M,30,N/A,N/A
4695,Product,P4695,Variant_Red-M,18,N/A,N/A
4696,Product,P4696,Variant_Red-M,108,N/A,N/A
4697,Product,P4697,Variant_Red-M,54,N/A,N/A
4698,Product,P4698,Variant_Red-L,79,N/A,N/A
4699,Product,P4699,Variant_Red-L,29,N/A,N/A
4700,Product,P4700,Variant_Red-L,104,N/A,N/A
4701,Product,P4701,Variant_Blue-L,26,N/A,N/A
4702,Product,P4702,Variant_Red-M,68,N/A,N/A
4703,Product,P4703,Variant_Red-M,103,N/A,N/A
4704,Product,P4704,Variant_Red-M,44,N/A,N/A
4705,Product,P4705,Variant_Red-M,79,N/A,N/A
4706,Product,P4706,Variant_Red-M,93,N/A,N/A
4707,Product,P4707,Variant_Blue-M,11,N/A,N/A
4708,Product,P4708,Variant_Blue-L,10,N/A,N/A
4709,Product,P4709,Variant_Blue-L,95,N/A,N/A
4710,Product,P4710,Variant_Red-L,58,N/A,N/A
4711,Product,P4711,Variant_Blue-L,98,N/A,N/A
4712,Product,P4712,Variant_Blue-L,80,N/A,N/A
4713,Product,P4713,Variant_Red-L,47,N/A,N/A
4714,Product,P4714,Variant_Blue-L,60,N/A,N/A
4715,Product,P4715,Variant_Red-M,83,N/A,N/A
4716,Product,P4716,Variant_Blue-M,62,N/A,N/A
4717,Product,P4717,Variant_Red-M,102,N/A,N/A
4718,Product,P4718,Variant_Blue-L,31,N/A,N/A
4719,Product,P4719,Variant_Blue-L,80,N/A,N/A
4720,Product,P4720,Variant_Red-L,101,N/A,N/A
4721,Product,P4721,Variant_Blue-L,23,N/A,N/A
4722,Product,P4722,Variant_Red-L,82,N/A,N/A
4723,Product,P4723,Variant_Blue-M,59,N/A,N/A
4724,Product,P4724,Variant_Red-L,39,N/A,N/A
4725,Product,P4725,Variant_Red-L,92,N/A,N/A
4726,Product,P4726,Variant_Blue-M,20,N/A,N/A
4727,Product,P4727,Variant_Red-M,79,N/A,N/A
4728,Product,P4728,Variant_Blue-M,16,N/A,N/A
4729,Product,P4729,Variant_Blue-M,52,N/A,N/A
4730,Product,P4730,Variant_Blue-L,94,N/A,N/A
4731,Product,P4731,Variant_Blue-L,42,N/A,N/A
4732,Product,P4732,Variant_Red-M,96,N/A,N/A
4733,Product,P4733,Variant_Blue-L,45,N/A,N/A
4734,Product,P4734,Variant_Red-L,12,N/A,N/A
4735,Product,P4735,Variant_Red-M,99,N/A,N/A
4736,Product,P4736,Variant_Blue-L,58,N/A,N/A
4737,Product,P4737,Variant_Blue-L,77,N/A,N/A
4738,Product,P4738,Variant_Blue-M,15,N/A,N/A
4739,Product,P4739,Variant_Red-L,20,N/A,N/A
4740,Product,P4740,Variant_Blue-L,105,N/A,N/A
4741,Product,P4741,Variant_Red-L,63,N/A,N/A
4742,Product,P4742,Variant_Red-L,29,N/A,N/A
4743,Product,P4743,Variant_Red-M,11,N/A,N/A
4744,Product,P4744,Variant_Red-L,36,N/A,N/A
4745,Product,P4745,Variant_Blue-L,12,N/A,N/A
4746,Product,P4746,Variant_Blue-L,32,N/A,N/A
4747,Product,P4747,Variant_Red-M,49,N/A,N/A
4748,Product,P4748,Variant_Red-L,27,N/A,N/A
4749,Product,P4749,Variant_Blue-L,54,N/A,N/A
4750,Product,P4750,Variant_Red-M,18,N/A,N/A
4751,Product,P4751,Variant_Blue-M,11,N/A,N/A
4752,Product,P4752,Variant_Blue-L,101,N/A,N/A
4753,Product,P4753,Variant_Blue-M,102,N/A,N/A
4754,Product,P4754,Variant_Blue-M,32,N/A,N/A
4755,Product,P4755,Variant_Red-L,22,N/A,N/A
4756,Product,P4756,Variant_Red-L,14,N/A,N/A
4757,Product,P4757,Variant_Red-L,54,N/A,N/A
4758,Product,P4758,Variant_Blue-M,99,N/A,N/A
4759,Product,P4759,Variant_Blue-M,46,N/A,N/A
4760,Product,P4760,Variant_Blue-L,75,N/A,N/A
4761,Product,P4761,Variant_Red-M,101,N/A,N/A
4762,Product,P4762,Variant_Blue-M,38,N/A,N/A
4763,Product,P4763,Variant_Blue-L,96,N/A,N/A
4764,Product,P4764,Variant_Red-L,41,N/A,N/A
4765,Product,P4765,Variant_Red-M,68,N/A,N/A
4766,Product,P4766,Variant_Blue-M,102,N/A,N/A
4767,Product,P4767,Variant_Blue-M,99,N/A,N/A
4768,Product,P4768,Variant_Red-L,67,N/A,N/A
4769,Product,P4769,Variant_Red-M,38,N/A,N/A
4770,Product,P4770,Variant_Red-L,36,N/A,N/A
4771,Product,P4771,Variant_Blue-M,52,N/A,N/A
4772,Product,P4772,Variant_Blue-M,17,N/A,N/A
4773,Product,P4773,Variant_Red-M,52,N/A,N/A
4774,Product,P4774,Variant_Red-M,60,N/A,N/A
4775,Product,P4775,Variant_Red-M,51,N/A,N/A
4776,Product,P4776,Variant_Blue-L,29,N/A,N/A
4777,Product,P4777,Variant_Blue-L,97,N/A,N/A
4778,Product,P4778,Variant_Red-L,63,N/A,N/A
4779,Product,P4779,Variant_Blue-M,17,N/A,N/A
4780,Product,P4780,Variant_Red-M,96,N/A,N/A
4781,Product,P4781,Variant_Red-L,40,N/A,N/A
4782,Product,P4782,Variant_Red-L,15,N/A,N/A
4783,Product,P4783,Variant_Red-M,16,N/A,N/A
4784,Product,P4784,Variant_Red-M,88,N/A,N/A
4785,Product,P4785,Variant_Blue-L,24,N/A,N/A
4786,Product,P4786,Variant_Blue-L,51,N/A,N/A
4787,Product,P4787,Variant_Blue-M,61,N/A,N/A
4788,Product,P4788,Variant_Blue-L,53,N/A,N/A
4789,Product,P4789,Variant_Blue-L,49,N/A,N/A
4790,Product,P4790,Variant_Red-L,85,N/A,N/A
4791,Product,P4791,Variant_Blue-M,34,N/A,N/A
4792,Product,P4792,Variant_Red-M,74,N/A,N/A
4793,Product,P4793,Variant_Blue-M,86,N/A,N/A
4794,Product,P4794,Variant_Blue-L,63,N/A,N/A
4795,Product,P4795,Variant_Blue-M,72,N/A,N/A
4796,Product,P4796,Variant_Red-M,70,N/A,N/A
4797,Product,P4797,Variant_Blue-M,68,N/A,N/A
4798,Product,P4798,Variant_Red-L,29,N/A,N/A
4799,Product,P4799,Variant_Blue-M,71,N/A,N/A
4800,Product,P4800,Variant_Red-M,38,N/A,N/A
4801,Product,P4801,Variant_Red-L,85,N/A,N/A
4802,Product,P4802,Variant_Blue-M,108,N/A,N/A
4803,Product,P4803,Variant_Blue-M,93,N/A,N/A
4804,Product,P4804,Variant_Red-L,85,N/A,N/A
4805,Product,P4805,Variant_Blue-M,105,N/A,N/A
4806,Product,P4806,Variant_Red-L,34,N/A,N/A
4807,Product,P4807,Variant_Red-L,52,N/A,N/A
4808,Product,P4808,Variant_Blue-M,54,N/A,N/A
4809,Product,P4809,Variant_Red-M,37,N/A,N/A
4810,Product,P4810,Variant_Blue-L,28,N/A,N/A
4811,Product,P4811,Variant_Red-L,92,N/A,N/A
4812,Product,P4812,Variant_Blue-L,72,N/A,N/A
4813,Product,P4813,Variant_Red-M,56,N/A,N/A
4814,Product,P4814,Variant_Blue-M,51,N/A,N/A
4815,Product,P4815,Variant_Red-M,88,N/A,N/A
4816,Product,P4816,Variant_Blue-L,95,N/A,N/A
4817,Product,P4817,Variant_Blue-M,60,N/A,N/A
4818,Product,P4818,Variant_Red-L,90,N/A,N/A
4819,Product,P4819,Variant_Red-L,58,N/A,N/A
4820,Product,P4820,Variant_Red-L,64,N/A,N/A
4821,Product,P4821,Variant_Blue-M,64,N/A,N/A
4822,Product,P4822,Variant_Blue-L,43,N/A,N/A
4823,Product,P4823,Variant_Blue-M,54,N/A,N/A
4824,Product,P4824,Variant_Red-L,94,N/A,N/A
4825,Product,P4825,Variant_Blue-M,42,N/A,N/A
4826,Product,P4826,Variant_Blue-M,96,N/A,N/A
4827,Product,P4827,Variant_Blue-M,66,N/A,N/A
4828,Product,P4828,Variant_Blue-L,37,N/A,N/A
4829,Product,P4829,Variant_Blue-L,32,N/A,N/A
4830,Product,P4830,Variant_Red-M,46,N/A,N/A
4831,Product,P4831,Variant_Blue-L,71,N/A,N/A
4832,Product,P4832,Variant_Red-L,104,N/A,N/A
4833,Product,P4833,Variant_Blue-M,62,N/A,N/A
4834,Product,P4834,Variant_Red-M,94,N/A,N/A
4835,Product,P4835,Variant_Blue-M,102,N/A,N/A
4836,Product,P4836,Variant_Red-L,28,N/A,N/A
4837,Product,P4837,Variant_Red-M,85,N/A,N/A
4838,Product,P4838,Variant_Red-M,24,N/A,N/A
4839,Product,P4839,Variant_Red-M,104,N/A,N/A
4840,Product,P4840,Variant_Blue-M,109,N/A,N/A
4841,Product,P4841,Variant_Red-L,78,N/A,N/A
4842,Product,P4842,Variant_Red-L,57,N/A,N/A
4843,Product,P4843,Variant_Blue-M,21,N/A,N/A
4844,Product,P4844,Variant_Blue-M,29,N/A,N/A
4845,Product,P4845,Variant_Red-L,39,N/A,N/A
4846,Product,P4846,Variant_Red-M,79,N/A,N/A
4847,Product,P4847,Variant_Red-L,75,N/A,N/A
4848,Product,P4848,Variant_Red-L,74,N/A,N/A
4849,Product,P4849,Variant_Red-L,52,N/A,N/A
4850,Product,P4850,Variant_Red-M,104,N/A,N/A
4851,Product,P4851,Variant_Red-L,41,N/A,N/A
4852,Product,P4852,Variant_Blue-M,37,N/A,N/A
4853,Product,P4853,Variant_Blue-M,108,N/A,N/A
4854,Product,P4854,Variant_Blue-L,96,N/A,N/A
4855,Product,P4855,Variant_Red-L,70,N/A,N/A
4856,Product,P4856,Variant_Blue-M,67,N/A,N/A
4857,Product,P4857,Variant_Blue-L,25,N/A,N/A
4858,Product,P4858,Variant_Red-M,101,N/A,N/A
4859,Product,P4859,Variant_Blue-M,37,N/A,N/A
4860,Product,P4860,Variant_Blue-M,71,N/A,N/A
4861,Product,P4861,Variant_Red-L,81,N/A,N/A
4862,Product,P4862,Variant_Red-L,52,N/A,N/A
4863,Product,P4863,Variant_Blue-L,17,N/A,N/A
4864,Product,P4864,Variant_Red-L,98,N/A,N/A
4865,Product,P4865,Variant_Blue-M,65,N/A,N/A
4866,Product,P4866,Variant_Blue-M,41,N/A,N/A
4867,Product,P4867,Variant_Blue-L,83,N/A,N/A
4868,Product,P4868,Variant_Blue-L,93,N/A,N/A
4869,Product,P4869,Variant_Red-M,96,N/A,N/A
4870,Product,P4870,Variant_Red-M,54,N/A,N/A
4871,Product,P4871,Variant_Red-M,55,N/A,N/A
4872,Product,P4872,Variant_Red-L,57,N/A,N/A
4873,Product,P4873,Variant_Blue-L,85,N/A,N/A
4874,Product,P4874,Variant_Red-L,18,N/A,N/A
4875,Product,P4875,Variant_Red-L,37,N/A,N/A
4876,Product,P4876,Variant_Red-L,69,N/A,N/A
4877,Product,P4877,Variant_Blue-M,65,N/A,N/A
4878,Product,P4878,Variant_Red-M,103,N/A,N/A
4879,Product,P4879,Variant_Red-L,48,N/A,N/A
4880,Product,P4880,Variant_Red-L,74,N/A,N/A
4881,Product,P4881,Variant_Red-M,44,N/A,N/A
4882,Product,P4882,Variant_Red-L,99,N/A,N/A
4883,Product,P4883,Variant_Blue-M,35,N/A,N/A
4884,Product,P4884,Variant_Blue-L,33,N/A,N/A
4885,Product,P4885,Variant_Blue-M,48,N/A,N/A
4886,Product,P4886,Variant_Red-M,75,N/A,N/A
4887,Product,P4887,Variant_Red-M,73,N/A,N/A
4888,Product,P4888,Variant_Red-L,11,N/A,N/A
4889,Product,P4889,Variant_Blue-M,12,N/A,N/A
4890,Product,P4890,Variant_Blue-L,12,N/A,N/A
4891,Product,P4891,Variant_Red-L,57,N/A,N/A
4892,Product,P4892,Variant_Red-M,72,N/A,N/A
4893,Product,P4893,Variant_Red-M,54,N/A,N/A
4894,Product,P4894,Variant_Red-M,92,N/A,N/A
4895,Product,P4895,Variant_Blue-M,82,N/A,N/A
4896,Product,P4896,Variant_Red-L,82,N/A,N/A
4897,Product,P4897,Variant_Blue-L,71,N/A,N/A
4898,Product,P4898,Variant_Blue-M,67,N/A,N/A
4899,Product,P4899,Variant_Blue-M,18,N/A,N/A
4900,Product,P4900,Variant_Blue-M,33,N/A,N/A
4901,Product,P4901,Variant_Red-M,56,N/A,N/A
4902,Product,P4902,Variant_Red-M,65,N/A,N/A
4903,Product,P4903,Variant_Blue-M,49,N/A,N/A
4904,Product,P4904,Variant_Blue-L,61,N/A,N/A
4905,Product,P4905,Variant_Red-L,94,N/A,N/A
4906,Product,P4906,Variant_Red-M,109,N/A,N/A
4907,Product,P4907,Variant_Red-M,69,N/A,N/A
4908,Product,P4908,Variant_Red-L,35,N/A,N/A
4909,Product,P4909,Variant_Blue-M,57,N/A,N/A
4910,Product,P4910,Variant_Blue-M,88,N/A,N/A
4911,Product,P4911,Variant_Blue-M,103,N/A,N/A
4912,Product,P4912,Variant_Red-L,44,N/A,N/A
4913,Product,P4913,Variant_Red-M,35,N/A,N/A
4914,Product,P4914,Variant_Red-L,75,N/A,N/A
4915,Product,P4915,Variant_Red-L,106,N/A,N/A
4916,Product,P4916,Variant_Blue-L,109,N/A,N/A
4917,Product,P4917,Variant_Red-L,27,N/A,N/A
4918,Product,P4918,Variant_Red-L,32,N/A,N/A
4919,Product,P4919,Variant_Blue-M,54,N/A,N/A
4920,Product,P4920,Variant_Red-M,59,N/A,N/A
4921,Product,P4921,Variant_Red-L,55,N/A,N/A
4922,Product,P4922,Variant_Red-L,97,N/A,N/A
4923,Product,P4923,Variant_Red-M,69,N/A,N/A
4924,Product,P4924,Variant_Red-M,40,N/A,N/A
4925,Product,P4925,Variant_Blue-L,107,N/A,N/A
4926,Product,P4926,Variant_Red-L,37,N/A,N/A
4927,Product,P4927,Variant_Red-L,95,N/A,N/A
4928,Product,P4928,Variant_Blue-L,50,N/A,N/A
4929,Product,P4929,Variant_Red-L,63,N/A,N/A
4930,Product,P4930,Variant_Blue-M,61,N/A,N/A
4931,Product,P4931,Variant_Blue-M,94,N/A,N/A
4932,Product,P4932,Variant_Blue-M,35,N/A,N/A
4933,Product,P4933,Variant_Red-L,13,N/A,N/A
4934,Product,P4934,Variant_Red-M,29,N/A,N/A
4935,Product,P4935,Variant_Red-M,75,N/A,N/A
4936,Product,P4936,Variant_Red-L,18,N/A,N/A
4937,Product,P4937,Variant_Red-L,86,N/A,N/A
4938,Product,P4938,Variant_Blue-L,68,N/A,N/A
4939,Product,P4939,Variant_Blue-L,86,N/A,N/A
4940,Product,P4940,Variant_Blue-L,25,N/A,N/A
4941,Product,P4941,Variant_Blue-L,89,N/A,N/A
4942,Product,P4942,Variant_Red-M,69,N/A,N/A
4943,Product,P4943,Variant_Red-L,107,N/A,N/A
4944,Product,P4944,Variant_Blue-M,99,N/A,N/A
4945,Product,P4945,Variant_Blue-M,40,N/A,N/A
4946,Product,P4946,Variant_Red-L,91,N/A,N/A
4947,Product,P4947,Variant_Red-M,15,N/A,N/A
4948,Product,P4948,Variant_Red-M,26,N/A,N/A
4949,Product,P4949,Variant_Red-L,36,N/A,N/A
4950,Product,P4950,Variant_Blue-M,109,N/A,N/A
4951,Product,P4951,Variant_Blue-L,37,N/A,N/A
4952,Product,P4952,Variant_Blue-L,66,N/A,N/A
4953,Product,P4953,Variant_Blue-L,47,N/A,N/A
4954,Product,P4954,Variant_Red-L,90,N/A,N/A
4955,Product,P4955,Variant_Blue-M,26,N/A,N/A
4956,Product,P4956,Variant_Blue-M,96,N/A,N/A
4957,Product,P4957,Variant_Blue-M,47,N/A,N/A
4958,Product,P4958,Variant_Red-L,82,N/A,N/A
4959,Product,P4959,Variant_Blue-L,33,N/A,N/A
4960,Product,P4960,Variant_Red-L,55,N/A,N/A
4961,Product,P4961,Variant_Blue-M,48,N/A,N/A
4962,Product,P4962,Variant_Blue-L,86,N/A,N/A
4963,Product,P4963,Variant_Red-M,18,N/A,N/A
4964,Product,P4964,Variant_Red-L,29,N/A,N/A
4965,Product,P4965,Variant_Blue-M,59,N/A,N/A
4966,Product,P4966,Variant_Blue-L,92,N/A,N/A
4967,Product,P4967,Variant_Blue-M,27,N/A,N/A
4968,Product,P4968,Variant_Blue-L,90,N/A,N/A
4969,Product,P4969,Variant_Blue-L,11,N/A,N/A
4970,Product,P4970,Variant_Red-L,66,N/A,N/A
4971,Product,P4971,Variant_Blue-L,75,N/A,N/A
4972,Product,P4972,Variant_Red-L,18,N/A,N/A
4973,Product,P4973,Variant_Red-M,34,N/A,N/A
4974,Product,P4974,Variant_Red-M,109,N/A,N/A
4975,Product,P4975,Variant_Red-L,83,N/A,N/A
4976,Product,P4976,Variant_Blue-M,28,N/A,N/A
4977,Product,P4977,Variant_Red-L,40,N/A,N/A
4978,Product,P4978,Variant_Red-M,89,N/A,N/A
4979,Product,P4979,Variant_Red-M,57,N/A,N/A
4980,Product,P4980,Variant_Blue-M,70,N/A,N/A
4981,Product,P4981,Variant_Red-L,109,N/A,N/A
4982,Product,P4982,Variant_Blue-M,75,N/A,N/A
4983,Product,P4983,Variant_Red-M,88,N/A,N/A
4984,Product,P4984,Variant_Red-M,81,N/A,N/A
4985,Product,P4985,Variant_Red-M,80,N/A,N/A
4986,Product,P4986,Variant_Red-M,45,N/A,N/A
4987,Product,P4987,Variant_Blue-L,33,N/A,N/A
4988,Product,P4988,Variant_Blue-M,16,N/A,N/A
4989,Product,P4989,Variant_Red-L,14,N/A,N/A
4990,Product,P4990,Variant_Red-M,66,N/A,N/A
4991,Product,P4991,Variant_Red-L,42,N/A,N/A
4992,Product,P4992,Variant_Blue-L,81,N/A,N/A
4993,Product,P4993,Variant_Blue-L,95,N/A,N/A
4994,Product,P4994,Variant_Red-L,76,N/A,N/A
4995,Product,P4995,Variant_Blue-L,107,N/A,N/A
4996,Product,P4996,Variant_Blue-M,52,N/A,N/A
4997,Product,P4997,Variant_Blue-M,23,N/A,N/A
4998,Product,P4998,Variant_Blue-M,68,N/A,N/A
4999,Product,P4999,Variant_Blue-M,63,N/A,N/A
5000,Product,P5000,Variant_Blue-L,65,N/A,N/A
5001,Product,P5001,Variant_Blue-M,94,N/A,N/A
5002,Product,P5002,Variant_Red-M,53,N/A,N/A
5003,Product,P5003,Variant_Blue-L,65,N/A,N/A
5004,Product,P5004,Variant_Blue-L,58,N/A,N/A
5005,Product,P5005,Variant_Blue-M,59,N/A,N/A
5006,Product,P5006,Variant_Blue-M,25,N/A,N/A
5007,Product,P5007,Variant_Red-L,12,N/A,N/A
5008,Product,P5008,Variant_Red-M,62,N/A,N/A
5009,Product,P5009,Variant_Red-L,11,N/A,N/A
5010,Product,P5010,Variant_Red-M,101,N/A,N/A
5011,Product,P5011,Variant_Red-L,59,N/A,N/A
5012,Product,P5012,Variant_Red-M,56,N/A,N/A
5013,Product,P5013,Variant_Red-M,74,N/A,N/A
5014,Product,P5014,Variant_Red-L,20,N/A,N/A
5015,Product,P5015,Variant_Blue-L,23,N/A,N/A
5016,Product,P5016,Variant_Red-L,58,N/A,N/A
5017,Product,P5017,Variant_Blue-M,25,N/A,N/A
5018,Product,P5018,Variant_Blue-L,12,N/A,N/A
5019,Product,P5019,Variant_Red-L,85,N/A,N/A
5020,Product,P5020,Variant_Blue-L,15,N/A,N/A
5021,Product,P5021,Variant_Blue-M,39,N/A,N/A
5022,Product,P5022,Variant_Red-L,25,N/A,N/A
5023,Product,P5023,Variant_Blue-L,66,N/A,N/A
5024,Product,P5024,Variant_Red-L,108,N/A,N/A
5025,Product,P5025,Variant_Blue-M,88,N/A,N/A
5026,Product,P5026,Variant_Red-M,81,N/A,N/A
5027,Product,P5027,Variant_Red-M,40,N/A,N/A
5028,Product,P5028,Variant_Blue-L,49,N/A,N/A
5029,Product,P5029,Variant_Red-M,54,N/A,N/A
5030,Product,P5030,Variant_Red-M,16,N/A,N/A
5031,Product,P5031,Variant_Red-M,42,N/A,N/A
5032,Product,P5032,Variant_Blue-M,48,N/A,N/A
5033,Product,P5033,Variant_Red-M,83,N/A,N/A
5034,Product,P5034,Variant_Red-M,88,N/A,N/A
5035,Product,P5035,Variant_Red-L,63,N/A,N/A
5036,Product,P5036,Variant_Red-L,11,N/A,N/A
5037,Product,P5037,Variant_Red-L,80,N/A,N/A
5038,Product,P5038,Variant_Red-L,45,N/A,N/A
5039,Product,P5039,Variant_Blue-L,37,N/A,N/A
5040,Product,P5040,Variant_Blue-M,23,N/A,N/A
5041,Product,P5041,Variant_Blue-L,58,N/A,N/A
5042,Product,P5042,Variant_Blue-L,89,N/A,N/A
5043,Product,P5043,Variant_Red-L,69,N/A,N/A
5044,Product,P5044,Variant_Red-M,75,N/A,N/A
5045,Product,P5045,Variant_Red-M,75,N/A,N/A
5046,Product,P5046,Variant_Blue-M,84,N/A,N/A
5047,Product,P5047,Variant_Red-M,43,N/A,N/A
5048,Product,P5048,Variant_Red-L,67,N/A,N/A
5049,Product,P5049,Variant_Blue-M,105,N/A,N/A
5050,Product,P5050,Variant_Blue-M,108,N/A,N/A
5051,Product,P5051,Variant_Red-L,30,N/A,N/A
5052,Product,P5052,Variant_Red-M,52,N/A,N/A
5053,Product,P5053,Variant_Red-L,42,N/A,N/A
